i,w,j1,j2,factor_e,exact_e_0,factor_c,calc_e_0,rad
2,2,0.03489949670250097,0.9993908270190958,0.28573507012394067,-22.929780994622273,0.285986394557823,-22.865748728110415,0.011111111111111112
